Server_Name|App_Code|Env|LOCATION|App_Support_Group|App_Support_Group_email|Release|Exception|Deployment|Deployment_Type|Day|Patch_Date_PST|Patch_Day_PST|Patch_Start_Time_PST|Patch_End_Time_PST|Patch_Date_MNL|Patch_Day_MNL|Patch_Start_Time_MNL|Patch_End_Time_MNL|Assigned_Resource|Exclude_List|Patch_Status|POWER_STATUS|Patching_Shift
dgm011584|ebss|DEV|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
dgm011585|ebss|DEV|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
pgm01159d|ebss|PROD|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm01159e|ebss|PROD|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm0115a0|ebss|PROD|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm0115a1|ebss|PROD|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011678|ebss|PROD|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011679|ebss|PROD|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm01167a|ebss|PROD|East US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm01167b|ebss|PROD|East US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgv01201e|ebss|PROD|West US|Infrastructure B2B Application Support|b2b.support@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|chet|not patched|NOT YET Patched|Running|Manila Shift
dgm0110a0|eiot|DEV|West US|DevOps Corporate Services|0|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm011291|eiot|DEV|West US|DevOps Corporate Services|0|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm0110e4|eiot|PROD|West US|DevOps Corporate Services|0|2024 R03|0|Bulk|MANUAL|Day 18|7/26/24|Friday|10:00 PM|02:00 AM|7/27/24|Saturday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm0110e3|eiot|QA|West US|DevOps Corporate Services|0|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm011a0d|eiot|QA|West US|DevOps Corporate Services|0|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
dgm010b70|es01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm010b77|es01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010b78|es01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
qgm010b71|es01|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|09:00 PM|01:00 AM|7/16/24|Tuesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010b72|es01|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|09:00 PM|01:00 AM|7/16/24|Tuesday|12:00 PM|04:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
dgm01161b|ESAA|DEV|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm01161c|ESAA|DEV|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm01161d|ESAA|DEV|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01168b|ESAA|PROD|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 21|7/29/24|Monday|08:00 PM|12:00 AM|7/30/24|Tuesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01168e|ESAA|PROD|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 21|7/29/24|Monday|08:00 PM|12:00 AM|7/30/24|Tuesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011698|ESAA|PROD|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 21|7/29/24|Monday|08:00 PM|12:00 AM|7/30/24|Tuesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011699|ESAA|PROD|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 21|7/29/24|Monday|08:00 PM|12:00 AM|7/30/24|Tuesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01169a|ESAA|PROD|West US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 21|7/29/24|Monday|08:00 PM|12:00 AM|7/30/24|Tuesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01188c|esaa|PROD|East US|Cloud Infra Developers|cloud.infra.developers@albertsons.com|2024 R03|0|Handheld|MANUAL|Day 21|7/29/24|Monday|08:00 PM|12:00 AM|7/30/24|Tuesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010d32|esab|DEV|West US|Cloud Platform Data Protection Services|infra.services.backup@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
dgm010ace|ESAT|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|0|not patched|PATCHED|Running|Manila Shift
dgm010b1b|ESAT|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|0|#N/A|PATCHED|Running|Manila Shift
dgm0115d3|ESAT|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|0|#N/A|PATCHED|Running|Manila Shift
dgm01169c|ESAT|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|0|#N/A|PATCHED|Running|Manila Shift
dgm0119b1|esat|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|0|#N/A|PATCHED|Running|Manila Shift
pgm010c3e|ESAT|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|08:00 PM|12:00 AM|8/5/24|Monday|11:00 AM|03:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgn011518|ESAT|PROD|CNF West|Operating Platform Services|Infra.Services.Operating.Platform.Services.Eng@safeway.com|2024 R03||Bulk|MANUAL|Day 19|8/4/24|Sunday|08:00 PM|12:00 AM|8/5/24|Monday|11:00 AM|03:00 PM|Chet|#N/A|NOT YET Patched|PoweredOn|Manila Shift
pgn011519|ESAT|PROD|CNF East|Operating Platform Services|Infra.Services.Operating.Platform.Services.Eng@safeway.com|2024 R03||Bulk|MANUAL|Day 19|8/4/24|Sunday|08:00 PM|12:00 AM|8/5/24|Monday|11:00 AM|03:00 PM|Chet|#N/A|NOT YET Patched|PoweredOn|Manila Shift
dgm010eb7|ESAX|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm0110be|ESAX|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm011363|ESAX|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm011364|ESAX|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm011951|ESAX|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm011954|ESAX|DEV|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
pgm010eb8|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm010eb9|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm0110bc|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm0110bd|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011505|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011506|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011507|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011508|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011509|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm011939|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm01195b|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm01195c|ESAX|PROD|West US|RECS.Engineering|RECS.Engineering@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|8/4/24|Sunday|06:00 PM|10:00 PM|8/5/24|Monday|09:00 AM|01:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm0114bf|ESCO|PROD|West US|Container Platform Support|Platform.Containers@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|10:00 PM|02:00 AM|7/28/24|Sunday|01:00 PM|05:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
dgm010f1d|esff|DEV|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010f1e|esff|DEV|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010f1f|esff|DEV|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm010f81|esff|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|11:00 PM|03:00 AM|7/31/24|Wednesday|02:00 PM|06:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm010f82|esff|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|11:00 PM|03:00 AM|7/31/24|Wednesday|02:00 PM|06:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm010f83|esff|PROD|East US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|11:00 PM|03:00 AM|7/31/24|Wednesday|02:00 PM|06:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011887|esff|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|11:00 PM|03:00 AM|7/31/24|Wednesday|02:00 PM|06:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011888|esff|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|11:00 PM|03:00 AM|7/31/24|Wednesday|02:00 PM|06:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011889|esff|PROD|East US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|11:00 PM|03:00 AM|7/31/24|Wednesday|02:00 PM|06:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010f20|esff|QA|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010f21|esff|QA|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010f22|esff|QA|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgn01169e|esgf|PROD|CNF West|IT Ops Performance Monitoring and Engineering|IT.Ops.PerformanceEngineering@albertsons.com|2024 R03||Bulk|MANUAL|Day 22|7/30/24|Tuesday|10:00 PM|02:00 AM|7/31/24|Wednesday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|PoweredOn|Manila Shift
pgn01169f|esgf|PROD|CNF East|IT Ops Performance Monitoring and Engineering|IT.Ops.PerformanceEngineering@albertsons.com|2024 R03||Bulk|MANUAL|Day 22|7/30/24|Tuesday|10:00 PM|02:00 AM|7/31/24|Wednesday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|PoweredOn|Manila Shift
dgm010c41|esgh|DEV|East US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Stopped (deallocated)|Manila Shift
dgm010c42|esgh|DEV|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm010c3f|esgh|PROD|East US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm010c40|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011501|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 18|7/26/24|Friday|01:00 AM|05:00 AM|7/26/24|Friday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Stopped (deallocated)|Manila Shift
pgm01150b|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011562|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|01:00 AM|05:00 AM|7/22/24|Monday|04:00 PM|08:00 PM|Robert|#N/A|PATCHED|Running|Manila Shift
pgm011665|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011688|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011689|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 18|7/26/24|Friday|01:00 AM|05:00 AM|7/26/24|Friday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm0116ad|esgh|PROD|East US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 15|7/23/24|Tuesday|01:00 AM|05:00 AM|7/23/24|Tuesday|04:00 PM|08:00 PM|Robert|#N/A|PATCHED|Running|Manila Shift
pgm011788|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011800|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 18|7/26/24|Friday|01:00 AM|05:00 AM|7/26/24|Friday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011801|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 15|7/23/24|Tuesday|01:00 AM|05:00 AM|7/23/24|Tuesday|04:00 PM|08:00 PM|Robert|#N/A|PATCHED|Running|Manila Shift
pgm011830|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011844|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011873|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011874|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 15|7/23/24|Tuesday|01:00 AM|05:00 AM|7/23/24|Tuesday|04:00 PM|08:00 PM|Robert|#N/A|PATCHED|Running|Manila Shift
pgm011875|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm011876|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 18|7/26/24|Friday|01:00 AM|05:00 AM|7/26/24|Friday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm0118d4|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm0118d5|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm0118d6|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm01195e|esgh|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|01:00 AM|05:00 AM|7/30/24|Tuesday|04:00 PM|08:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
